,dgf,dgt,dsf,dst,p1u,p3u,dji_return,dji_price,sp500_return,sp500_price,labelled,epu,ads,vix,ads_chg,vix_chg,epu_chg,dgt_resid,dst_resid,p1u_resid,dgf_unlab,dgt_unlab,dsf_unlab,dst_unlab,p1u_unlab,p3u_unlab,dst_unlab_resid,dji_return1,dji_turnover,sp500_return1,sp500_turnover,sp500_turnover_chg,dji_turnover_chg,sp500_volatility,dji_volatility,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other,low,high,WeekDay,dgf_unlab_nw,dst_unlab_nw,dgf_unlab_nw_est,dst_unlab_nw_est,dst_unlab_nw_resid,Friday,Monday,Tuesday,Thursday,Wednesday
2017-02-07,0.4259750746682076,-0.16115676927873487,0.6052156421462694,0.4885466060639455,0.6510735627265603,0.4995817821188958,0.17989166986310154,-1.0696206967960222,-0.0024095709467402363,-1.0936581445431848,0.6029121796140913,0.6167944935838802,-1.6665324492631783,-0.5856342264688259,0.053937859670401836,-0.09057391565678037,-0.19902173534817824,-1.2181315367003391,-0.2437380260216127,0.6505497536556829,0.12359879886798154,-0.6699186330359483,0.6523954060282695,0.5135475098420483,0.6551392372877749,0.39799835973838377,0.4329797267058961,0.16896695379334753,-0.24312535841610106,-0.006459384349066261,0.17373108550259847,0.4210844786519793,-0.03997110651041056,0.660615686873542,0.6326096821665808,0.8770818081975281,-1.0137193064249788,0.4576962302236399,-1.1974081553960956,0.1631420890535976,0.26393875819058804,-0.16747388425293802,-0.2854172209471022,0.1677218338625923,-0.16646698537965707,-0.2285199783146201,-0.2987370295440711,0,0,Tuesday,0.22721621020068736,0.6583930598708222,0.33680494601489264,0.6057388348787195,0.6734798718717467,0,0,1,0,0
2017-02-08,0.3804795657910521,0.34500241729830017,0.23470265855484826,0.6101859192173605,0.4127859793473493,0.3632796629857202,-0.2662480799516212,-1.084145740510701,0.05613537326939003,-1.0865619666584314,0.08446208765458314,1.200845494739213,-1.6870283597327755,-0.5494529512573307,0.05871282749479007,0.11783735901252344,0.06069992467271568,0.017651870434329968,0.990211437006676,0.2602909655043905,0.8057104556437776,0.7040711790523075,0.4852997010206708,1.354807793194324,0.7659250353638378,0.7550161493885484,0.8296060448328809,-0.12966108668563595,-0.2368500499773471,0.0861929606431557,0.22753402138882026,0.06834325307108692,0.0013600833412439224,0.5919863983028274,0.8146983068370608,0.5691953048698629,0.16564335950933534,0.0012059572092068145,0.0683105737836059,0.21428106941333214,0.12605326654788934,0.1414423836175695,0.9784467882426248,0.8433405493441806,-0.12334846138271252,-0.7749693017485852,0.07175753266512158,0,1,Wednesday,0.8945335635143986,1.4903251239684625,1.1088640233260902,1.5534016834104816,1.1965438713361467,0,0,0,0,1
2017-02-09,0.7562947310786287,1.0617927680758077,1.0692209343496737,1.0240061856725275,1.3422419135928132,1.0267461745872306,0.663051892511751,-1.0364454161447776,0.6891980057003688,-1.0276503012001084,0.6947473043051291,0.2351473738634121,-1.7015610807988797,-0.6783487441982817,0.06337776084324104,-0.5106375577481203,-0.6044681008894617,0.885396202377247,-0.01576431476413361,1.3515684726061945,0.7594034504594585,1.4241591799008793,1.5352142797006514,1.5088930415092403,1.8999620721496928,1.4062979294101985,1.0138764792947912,0.6760268019820699,0.1453785443846675,0.7028692891731277,0.23550732389753234,0.000309872862759095,0.6088761899186795,0.3823744626681591,0.31962460844471946,0.5831901459302115,0.7201198367769607,0.6651918088665643,0.904162564751333,0.39326750067240296,0.4202089820523132,0.5075653677603933,-0.6392991435202257,1.050384994411119,0.6096664465653456,1.3283450752425259,0.6331129299517773,0,1,Thursday,0.8492309098615506,1.6427018154804127,0.6024585632428676,1.5090513063825517,1.4368411694948469,0,0,0,1,0
2017-02-10,0.8836707172210524,0.8064439314902052,1.3059036159186082,0.8874338096798183,1.1475720801267209,1.0971560949091652,0.5327448186581294,-0.9972661814017366,0.4159959633640089,-0.9909197703878349,0.7700121924976118,3.2768447085009984,-1.7101325022383884,-0.6851327333004372,0.06798590479218186,-0.04852679953576772,1.5303120105703831,0.05268694981093086,-0.95578711440246,0.4384807551462632,1.0715536979676807,1.0542677023627594,2.0406169284007367,1.3042138909141725,1.4944359733956012,1.563212919065294,0.6057224270220692,0.5221124492103834,0.034070984502484115,0.4136595774026159,0.1548491761987812,-0.13114067200063778,-0.18042500536102984,0.7196687956437209,0.5959975565655646,0.2892984836628947,0.5000894886548871,0.8311882717809035,0.6494267198849782,0.5594691868415403,0.20878456153350847,0.23297312965327546,0.7762285467722683,0.3965604310418399,0.11380342060048282,0.2354464283745957,0.4534792028200474,0,1,Friday,1.1546109380933127,1.440292226436492,1.2259361460694678,1.6987803069825258,0.9061559654633727,1,0,0,0,0
2017-02-13,0.9915367491498488,0.32520173039405104,0.8841337515786551,0.6373926801822252,1.25592844378901,1.197342384847292,0.8025757757891074,-0.9395740814846594,0.6259519627220518,-0.9366942601364228,0.4641526848838939,-0.6735554251755066,-1.701295677327652,-0.6353834798846314,0.0790529779394766,0.17782827056650224,-0.8507420606666063,-1.2517473971552584,-0.5527965318101855,0.4910309161025279,1.7051234574816083,0.4180172074729152,1.4853162142371577,1.059467283086362,2.017193256120132,2.11850083264096,-0.05201614718127856,0.8075878631463888,0.054428282564448136,0.6485256607685457,-0.015103687579839431,-0.2737730890954269,0.02216939583792079,0.611670767892879,0.4605650919530161,-0.07456738390616413,0.9137465431243856,0.7689395981880263,0.03646859317531153,0.8279488337301467,0.4845555448189058,-0.5221555251412985,0.4729011845667339,-0.07201383937281003,0.6635646015615264,0.9777926790773408,0.7566111173548414,0,1,Monday,1.7976370077367485,0.5051844508315912,1.4090080258993014,0.4770526080971077,-0.8833262905738106,0,1,0,0,0
2017-02-14,1.0510211573435964,0.8695893399383097,1.7173483345707348,1.313374025362929,1.9024155858090503,1.5040408130864884,0.49800718801438,-0.9023018900332249,0.4711794010652754,-0.8950544238692894,1.3986602780417254,0.6028981076943223,-1.689724753779923,-0.7100073600083401,0.08188079013316342,-0.31437775928493306,1.0822663434368351,-0.13990675232838518,-0.8796219557713277,1.7561159193497209,0.6500413964116063,0.6179132050446049,2.164791439135986,1.496164619425936,2.265491562077367,1.684642838269941,1.0724356290532069,0.5469145547318776,0.4115513869937216,0.4973489965537125,0.3026132093381127,0.4681520610833297,0.5115966683519476,0.332365523709632,0.3965208722438843,0.1213603909387137,0.7729271203262583,-0.08179227424796286,0.2832439428895929,-0.05419857747527421,0.2363616598620483,0.3130625324345181,-0.7277696241635067,0.7125756366703248,0.8252590665500688,1.1324481479737458,0.1615743962309865,0,1,Tuesday,0.7422408067967216,1.6301145310620002,0.8524859237695028,1.8298117349863146,1.5124974697923435,0,0,1,0,0
2017-02-15,0.5713907986317897,0.14270961965964518,0.7068816919728275,0.6872502101737491,1.022532711225263,0.8483403891036128,0.5850408679128531,-0.8588883727274618,0.5942847422259924,-0.8429711559981798,0.6568808120906422,1.4493692655756556,-1.6746808542925968,-0.4318638068199712,0.0847962626307938,1.1040154850320678,0.19094614813090546,-0.8224101606960141,0.016032700385069654,0.8133456478021318,0.4764821585349674,-0.0510839696822584,0.8927666252253431,0.9663965684162908,1.3502020428010937,1.1414667344072174,0.6558020353893546,0.6550993620131182,0.6482501988523888,0.6027878268229954,0.4441397208688589,0.18790703300316933,0.3030611639311216,0.2749084449062009,0.42875898283944414,0.4012572121456821,0.024823936711208285,0.4265718934272013,-0.26603022260348497,1.5055403234966294,0.3558624192857205,0.4732413379970035,-0.4244422619579721,0.5055311916033864,1.364240616511876,0.6891024704707178,0.6555671458432435,0,1,Wednesday,0.5724458910926901,1.1062207530112862,0.8763896268476575,1.158499617541188,0.9671074227387999,0,0,0,0,1
2017-02-16,1.876397082754272,1.0152245447710733,1.4047826278801754,1.200760912369895,1.2152732419537773,1.3946037506479276,-0.002441856591827141,-0.8556924590756368,-0.13940507191165868,-0.8520310560648776,1.3766408194988606,0.5946408349193673,-1.6561620226171516,-0.4793517305350586,0.08782239576325862,-0.19383471244999967,-0.535355150156906,-1.4647140421085587,-0.3935675841336682,-0.2965218747819541,2.377861522047122,0.7737629911826489,1.4825903988592812,1.2037986266380425,0.9924166482493813,1.4115607496724791,-0.3462085998943365,-0.013545825240306456,0.3906203561743352,-0.13653399033826993,0.1845158199480108,-0.383488148421225,-0.35107592927786685,0.490372490419001,0.6522117494131409,-0.34046936405278405,-0.7760865304531395,-0.009168821722939395,-1.0541192426587709,-0.1564765381947433,0.07089906989080988,0.015587607818473832,0.5992875854857065,-0.3226465886643669,-0.2419244023743101,-0.24914070750080744,-0.3660996772184698,0,1,Thursday,2.4325862829190257,1.3409904054313877,1.6975975589098056,1.258186460187605,-0.3272291732007195,0,0,0,1,0
2017-02-17,1.4180119367653448,0.8325547784363251,1.58971287723406,0.9488888391496676,0.903472342901912,1.3823045152660378,-0.02380873153836371,-0.853963191006129,0.1796669948580402,-0.8344468165265594,1.5247089431440803,1.3363856063866406,-1.6341658506388104,-0.5404076324544567,0.09098493438954737,-0.2470514354579581,0.14084152747549475,-0.9591431771676556,-1.5023093567166963,-1.3500814278661373,1.2864923197755629,0.4693724242280482,1.787548230407733,0.7133213527895607,0.4039267570826214,1.3267796222798758,-0.12527768842534226,-0.03491636449742076,0.2756916402831366,0.1723216684620855,0.23686678373530096,0.06595450949483025,-0.17145935537894874,0.5361253494661683,0.6068515938012712,1.0870044241027543,0.43848099118070655,0.07382940973423026,-0.4491216111011776,0.6617471475610095,0.24555402597156156,0.5990961137960992,0.017910141258432218,0.5273253437156957,0.5018701365729842,-0.4037961763972127,0.06053042471938847,0,0,Friday,1.3648877612569983,0.8559517332147849,2.0733819958288424,0.7377944144280796,-0.0468689621461344,1,0,0,0,0
2017-02-21,0.8460012623715139,0.5693803671528429,0.6543406514993335,0.6087952010309053,0.7810693563467815,0.9577716217031164,0.6486437913870993,-0.8059032758500514,0.7260912909411947,-0.770982886010091,0.4567348946508621,-0.10078265024937977,-1.5095935633893196,-0.5223169948487091,0.1053889151584113,-0.021430122209338882,0.4598477233126807,-0.4079043822800564,-0.05573326496259737,-0.3914683581873361,1.427451517589463,0.9547883194569718,1.0805855034196077,1.1053556156921986,1.1360268628245354,1.6568140536847138,0.17487242847805595,0.6381184261997437,0.2438741580769861,0.7167112840145512,0.21993390393361328,-0.036282051630172334,-0.05554574576863093,0.5244211297099044,0.5915695413748845,1.0590147419820577,0.9753550405985664,0.7170657035272952,0.6175847392766839,0.8790878140898812,0.4018242498332867,0.5647720840327094,1.2944127905400564,0.9741054620180364,0.20004046859437197,0.5550677307604999,0.4197978789828481,0,1,Tuesday,0.543084846091938,0.7558841355406347,0.3183961123565689,0.9081828212505375,0.5297876891746537,0,0,1,0,0
2017-02-22,0.37720343696361097,0.22519691902809785,0.5326061735382674,0.41240771615933697,0.5206144340922536,0.31574993088740755,0.14151176786208708,-0.7927317480309001,-0.16682057810817522,-0.7824081787050385,0.4790993083683365,4.017582495483521,-1.4704995428052252,-0.4838743899364954,0.1089914799079328,0.12296058474243353,2.608190148376558,-0.24670518842766456,-0.25968355983096186,0.7939405994111827,0.20926910598205486,0.15082310008104227,0.6686613415882618,0.5207378898434728,0.5482069229491374,0.1819147211255366,0.3843259821042435,0.13051894033824601,0.01959317035078512,-0.16526213330193815,-0.0227649572076796,-0.3827920196787616,-0.348697647427554,0.7909581341590717,0.6189476352977566,-0.11655190708720935,-0.2832185506596947,-0.05066793745152423,-1.3725390487417146,0.3549132654026021,0.06170670378129664,0.04991163758186355,-0.007367138925362317,-0.34444074077667625,-0.4143984983620885,-0.03262305104584008,-0.4110081090014023,0,0,Wednesday,0.31102841606616677,0.6655037101589764,0.03551308129241884,0.7704000537940826,0.6105821736472065,0,0,0,0,1
2017-02-23,-0.7112622773908523,-0.5303800746490382,-0.2670226528527821,-0.479219042818706,-0.8082436767287402,-0.9283156516862447,0.1535714991206257,-0.7787036668689071,0.02170715154651399,-0.7779898037956652,-0.2943250215226351,0.5271728744410789,-1.428714856284366,-0.4906583790386506,0.1129167867932536,-0.04654186405870198,-0.9387110948964502,0.2260667879881682,-0.572267278249243,0.19983806536746954,-1.1493295292964931,-0.4208930869675626,-0.04335514476516111,-0.4033746358303559,-1.1597711562927877,-1.4808391034335229,0.3458149446221422,0.1522115132211191,-0.05213959780240957,0.02628922010856032,0.3644490319012533,0.5684037897662408,-0.12415591962098485,0.4515357612278058,0.5914615410043778,0.2892984836628947,-1.3569666494954136,-0.8910250309553671,0.3548883992582553,-0.5144494007128851,-0.2784108422706934,-0.11026716798062182,1.0669172688859054,-0.7803237830228622,0.631225708563818,0.1014116886643778,-0.7141400235361962,0,0,Thursday,-1.0181036058011819,-0.248361898566521,-0.8235920303626815,-0.45040952877063195,0.5501326590069551,0,0,0,1,0
2017-02-24,-0.2492505074761414,-0.3361458952323578,-0.26905465928121863,-0.15276381747585166,-0.210451007191553,-0.3870156121742484,0.017681677157753622,-0.7740815110943341,0.1564506037007251,-0.7622353962905216,-0.5950653000386704,0.3684721196443883,-1.3842340703132852,-0.5449302918558935,0.11722465190686546,-0.2228387297663192,-0.3042441544847402,-0.2606209692056979,0.27445735447883296,0.5270868258932577,0.4797236900594101,0.3026199244206875,0.3879162756114667,0.6930862180547243,0.3649433270808293,0.1062699102127652,0.3803786951663795,0.03850707295201835,-0.1335721949924459,0.17686632054179202,0.348138649856883,-0.03447672544164967,-0.1435843391837199,0.3823744626681349,0.6264536610478313,0.6531643512319536,-0.31842340635922645,0.2398258726485696,-0.8073438929444895,0.00972514797439396,0.1168609004383761,0.6219788003050256,1.1174718292534946,0.6362961042772423,0.631225708563818,-0.6924863850038359,0.4310249869285812,0,0,Friday,0.5756171171171782,0.8359409734768299,0.5877927576025439,0.7493395181164406,0.6074492443792119,1,0,0,0,0
2017-02-27,0.21070258240819895,0.28952142198889746,0.6248240837657748,0.5197126747673984,0.4426560866170478,0.3633772560989269,0.04233097463679397,-0.7677462486340794,0.09685363421657904,-0.7514795543394192,0.31149749152474576,-0.053655776363052785,-1.2324642748933503,-0.4047278504113501,0.14031460896585649,0.5097623990726946,-0.32114658651184996,0.2324405797399656,-0.21209103410401206,0.3647537184549109,0.1650019229783081,0.5472099403879476,1.1502981749176326,1.0315216465076995,0.6295478225491372,0.5693161653279449,0.923965268376842,0.06880591557693218,-0.4400425283083107,0.10465257455013532,-0.13651740633197204,-0.752440754229893,-0.5564308986965358,0.6377392573499704,0.6871498692712918,-0.6203661852597523,0.31526399623234536,0.7585648192558799,0.6892291956453461,-0.5272341458028188,-0.011832225094809336,-0.590803584668078,-0.36124906149848585,-0.01752845909203677,0.7282423875569433,0.421032991050282,0.2962996915797838,0,1,Monday,-1.5498201697833123,0.5651560163385481,-1.3922247767145028,0.5606000023301353,2.0830430098744275,0,1,0,0,0
2017-02-28,0.6745763969206717,0.7059734384752483,0.4765999275225323,0.697663052135339,0.7211021604928312,0.5843220144184487,-0.19577744341937814,-0.7779279204452018,-0.35497525024107435,-0.7787485146386893,0.9064877919622276,0.4192241376758172,-1.1714265525266692,-0.2170374852517192,0.15270891934695022,0.6532151353825264,0.09267785754307288,0.2445345120979889,0.6148874335765812,0.6191495654434392,0.2733605643609862,0.5857819553721914,0.05233748847700533,0.6239422720398662,0.4843267984656516,0.23313976751047066,0.4457523958507256,-0.18107044190393545,0.2637045413365098,-0.3612569138219202,0.8934498212757301,1.4475232393902622,1.153557520751585,0.6824280964192977,0.7764661756784625,0.4572365763870757,-0.8552974557770859,-0.7250285680410278,-0.21030675653896985,0.03529463815426124,-0.5357970933370643,-0.7166583604671737,0.8646990274155492,-1.2162068252690483,-0.36050034336590775,-0.5068998223281496,-0.4895978646215341,0,0,Tuesday,0.37372979633227504,0.7675637222665657,0.5091528450924231,0.5197157454912394,0.6912796560950957,0,0,1,0,0
2017-03-01,0.1900840010566889,0.14258801860731898,0.13280937686331926,0.3759796418244445,0.2478348498275359,0.5238693908369387,1.7061308626386071,-0.6553801872296514,1.6740628955287244,-0.6345041943649741,0.2725901969575709,1.048992234438827,-1.1040396080632082,-0.3029680138790202,0.16126010944183136,-0.3104613470245638,0.1097422071444098,-0.05850620424720894,0.6394710226187821,-0.8433851276613862,0.04042196447489695,0.1439072934578828,0.027223456358775603,0.6280978194111124,0.2198346751140016,0.8537575386875268,0.601748792579312,1.6964433133305368,0.7200808590932742,1.6873251927668214,0.9526404203713784,0.060521825758301964,0.6014011225074729,0.042952089736893136,-0.04320263626491559,0.9330611724389218,1.5210303039413084,1.9101652807241092,1.684291089654545,1.620603029306032,1.201560101360939,0.7363922328496579,-0.43708090204986944,0.799752245119562,1.1378683655279171,2.555278461820674,2.2610435820830785,0,0,Wednesday,0.14584339618579625,0.7716731913220171,0.5769177308345007,1.1368437884248364,0.893257893777104,0,0,0,0,1
2017-03-02,-0.3164659004421192,-0.682897136986375,-0.6905104849360512,-0.6593510514062219,-0.5771263114076394,-0.9404084096503142,-0.6974745931616123,-0.7008664020112495,-0.7686755653297399,-0.6971647839888278,-0.6186302164328326,1.5744367385816764,-1.0346929084863776,-0.4680450820314663,0.16946055218552125,-0.5934998989169834,-0.006085525621521043,-0.9100419134546728,0.015232564105802556,1.0501151515646387,0.3570963633154052,-0.3147784289465257,-0.5125326657662606,-0.35101714111536064,-0.3407171567424606,-1.0689516761348596,-0.5837901342334776,-0.7020459743789431,0.09943821324914046,-0.7687839088840631,0.2386182446796926,-0.9590659072596543,-0.8644849646573142,0.3765223527900272,0.3846408314883927,0.1353552319990621,-0.2832185506596947,-1.171144062123315,-0.8232648832486367,-0.936345988680695,-0.7288367816368424,-0.4306247791055926,0.6624807859451929,-0.07201383937281003,-0.30660218836972697,-1.5585570108237052,-1.1632243413655208,0,0,Thursday,0.4556494515394556,-0.1965849639944327,0.2268122985930974,-0.764310973500697,-0.6526003565593032,0,0,0,1,0
2017-03-03,-0.3127708224047136,-0.5566462127141528,-0.4448948048598757,-0.6128315645479027,-0.2659787766811745,-0.42538351982620176,-0.0331610896718554,-0.6997593472190885,0.03234834828132551,-0.6918091780380717,-0.6720324868014179,0.20695180829039592,-0.9646285955162326,-0.6602581065925341,0.17917267940140055,-0.7287122896233941,-0.7039455086812011,-0.631949076399582,-0.4749260848547411,0.4577423339708487,0.475584720191509,-0.028549392240714167,0.10816627768307027,-0.19575724514678172,0.3586779770050083,0.1393565221286708,-0.5057667836713762,-0.044274523128697583,-0.4580359452614279,0.02597381073594721,-0.2123947085343489,-0.7215127733400292,-0.9633294499060072,0.6999844260536694,0.6356876927259555,0.06538102669732003,0.32406521015722833,-0.1751652846372787,-0.2978722032117794,-0.22040026364441145,0.0800914360003231,0.09567701059971652,-0.3865263416822804,-0.5732793379559239,0.4048534575798588,0.3797915326779073,0.1054388565023209,0,0,Friday,0.5715679172680678,-0.043046649776124574,-0.10058404112187956,-0.06461164306925109,-0.5498218337956174,1,0,0,0,0
2017-03-06,-0.7324100288661979,-0.7829704742112289,-0.7634169280883751,-0.4935717000863162,-0.3258939770061403,-0.4590939734699825,-0.3460065401663713,-0.7205146043991444,-0.4429689987555942,-0.7266652467675798,-0.910003832136322,-0.31788850516160355,-0.75156681735984,-0.5969408749724178,0.21320103326169834,0.22962619715571064,-0.5082678332530357,-0.3027474627928722,0.6237459951567602,0.35777975251475025,-0.13918434072942076,-0.16179599801663008,-0.2545240435056804,0.3997796924748686,0.5543777734528819,0.4359890411148517,0.4905068992320634,-0.3573451890701189,-0.35419372111010045,-0.4502823044740013,-0.12446729231438065,0.13540841541009382,0.1854062703824604,0.5765581086241115,0.6992999109530602,-0.7043352316218429,-0.8552974557770859,-0.44490953687308016,0.2673229525854457,-0.3610324596336815,-0.28760320838020664,-0.15603254099847474,-0.22222402048761586,-0.7258384027420892,-0.6192114873475754,-0.6306241974452738,-0.4671436487300679,0,0,Monday,-0.28580150435735757,0.017001765459440238,-0.002814438402524795,-0.02956091629925918,0.2689550203903172,0,1,0,0,0
2017-03-07,-1.1132887484577385,-1.1249909612316045,-0.7675630176733367,-1.0728938212886092,-0.940944462579936,-0.9225691979855052,-0.22034738677136215,-0.7324659477393449,-0.39714259735120455,-0.7575492410836107,-1.3423338033147587,-0.42462886054516463,-0.6826402005974181,-0.5494529512573307,0.2267374475104315,0.16217156330495835,-0.30779787995773084,-0.31285618399347404,-0.8595820307060845,-0.2844529440043277,0.041752424420267366,-0.27556303983651914,0.7088493510579553,-0.20397597732884776,0.06639497110109194,0.3091920324704014,-0.23119226346520205,-0.19628567648632345,-0.2860199687711261,-0.3988139370368036,-0.08687438618923367,0.05004354660386662,0.11363033500129902,0.6409313172835145,0.7265160043201624,-0.3264745229924356,-0.6000622519554807,-0.4345347579409339,-0.7118179511196062,-0.2587544989142124,0.03412960545275689,-0.49927283863237204,-0.17166946012002682,-0.6168676421805425,-0.9102615243269516,-0.3728650826179316,-0.5794147281873989,0,0,Tuesday,0.14714499981713006,-0.05117424947837835,0.3631409397055652,0.00103046025566739,-0.19449127273113964,0,0,1,0,0
2017-03-08,-0.4073629002125387,-0.0011031092928284157,-0.35967745280955715,-0.19122879901245887,-0.2859348208449565,-0.18585167463690733,-0.4498320981793745,-0.7603564558791008,-0.3179674319067033,-0.7816940979116049,-0.4111932375176092,1.3108082004739767,-0.6155217781347235,-0.4567384335278744,0.2434714416709993,0.3304559279150475,1.2411780381718205,0.8139035889016145,0.4003880572051493,-0.3954011068244932,-0.2548976374247232,0.6443909008277089,-0.13536220537343113,0.2813165471880939,-0.026358401961395543,0.26759867355859496,0.4474713784813021,-0.3893784800102769,-0.09745682451889584,-0.2917706326141626,0.1836722335665581,0.4092983735885684,0.31339483436827137,0.5095248500201448,0.4749831414153681,-0.1865261123889515,0.12163728988492065,-0.3722860843480567,-2.168588563949074,-0.09255281274507514,0.015744873233730396,-0.24756328703418076,-2.0421881937208224,0.33117797470491195,0.44797198157680346,-0.13572669697677692,-0.3099641374898043,0,0,Wednesday,-0.14307102590872162,0.42873716391170663,-0.1987874038088553,0.3894644785506777,0.6895752308047612,0,0,0,0,1
2017-03-09,0.4276318455378918,0.2850642558979005,0.28741515908503884,0.5163895183577937,0.08190628170791754,0.3091341789625005,-0.034677782032428925,-0.7593625307737295,0.06948845595653842,-0.7732590185391637,0.4489304268901992,0.5736955576365554,-0.5502028221606805,-0.3572399266962625,0.2647067016061754,0.34314889324055675,-0.504289614371671,-0.2123877216269721,0.6174474466183391,-0.7233808586064839,0.24199131049052736,0.10776868034409456,0.04014212321997016,0.6060364907993396,-0.3607829908387508,0.06760034578312442,0.4482946389124218,-0.04574310044198842,-0.2746832137809846,0.061080139894927915,0.07964925190864881,-0.16888162054781286,-0.31245384682338656,0.3786503927457071,0.4342130015499289,0.30329332472324305,-0.5736586101808318,-0.5279077683302498,0.4663353313872856,-0.16926128328467693,-0.0853711539709153,0.3016211891800549,-0.31069450113089675,-0.3226465886643669,0.6743442325607626,0.15296351162984625,-0.4446894328386016,0,0,Thursday,0.3430409094611611,0.7498564872508432,0.08784741925194486,0.9003387332503179,0.694365118233417,0,0,0,1,0
2017-03-10,-0.1603679708873289,0.2997776441084856,0.04982116892096272,0.1449572862687764,0.03977444590436843,0.29924322501088463,0.21122347964548152,-0.7412658212332441,0.3787908352549599,-0.7387599902063723,0.14810049811878678,0.04825105349370543,-0.4866748388595423,-0.5019650275422431,0.29256887686654115,-0.5327569069231032,-0.4846383568618286,0.9992979682917876,0.24998026956132596,-0.8388377440735163,-0.7539723610657842,0.4001114743902941,-0.14187979298544162,0.11639522445737045,-0.1429089681913286,0.4299449253224259,0.6078715351769002,0.20027469050211508,0.06129264600043737,0.3714289388414567,0.07771276644193112,-0.014377460764747859,0.5470073805199002,0.4169551119479704,0.492425201251812,0.6111798280509083,0.517691916504653,0.4473214512914937,-0.09089932925786597,0.8535183239100139,0.39263188372377344,0.1986490998898857,0.9784467882426248,0.14592768175028295,0.2862775165882612,0.008618407326534652,0.7453840094091083,0,0,Friday,-0.6313213297668073,0.26564455256631836,-0.3494225710430729,0.2398896239302058,0.8953148026636635,1,0,0,0,0
2017-03-13,0.6696486880094928,0.5138294276044886,0.9113232171516604,0.8469665698425928,0.7618960000589203,0.8372388991907213,-0.17382066895142403,-0.7499525650403535,0.015143565127673925,-0.7348771758920741,0.7834932797376349,-0.8989185528626853,-0.30571211020833505,-0.572066248264515,0.5090761112000426,-0.2826984849496886,-0.9747044714535474,-0.18009566559105605,-0.08000369985353713,-0.06465020652143409,0.29191469288021843,0.1862544015271442,0.9655124980196728,0.8959787584845792,0.5963038379662542,0.7757454761587567,0.7056943877169396,-0.15162512443264334,-0.16146292762887707,0.046331014313340885,-0.2290923876720628,-0.5082584110800229,-0.3702100518514132,0.8383070231729869,0.6667377992459603,0.023396503516274786,0.4472822051055895,0.3643232198343241,0.09219205923982668,0.38048275558246936,0.0800914360003231,0.4160346217246873,0.25804430300448034,-0.06111676331665536,-0.13412809238194864,0.07048059488509674,-0.05174065473794266,0,1,Monday,0.1904523992020465,0.2872222291125463,-0.20800491104601054,0.07565372785134462,0.21503199490306346,0,1,0,0,0
2017-03-14,-0.12548238604099585,0.03718654303618913,-0.1906544711641988,0.1163962482208635,0.04018520247592808,-0.1992074034864269,-0.3055037684138172,-0.7677745310557768,-0.4557916736483933,-0.7706704756629649,-0.29849959410083543,0.5215337613264757,-0.2460479973011468,-0.3572399266962625,0.7501903921879575,0.8010992664718753,1.575116999637116,0.3355718796308217,0.7736723678440673,0.7922665610970779,0.24781806396645364,0.5702141798354471,0.08063622064889005,0.805938918717775,0.5066815779302132,0.05270542710805425,0.6443989020045333,-0.31679766013282656,-0.5227451689316926,-0.45994386384642993,-0.4441818268716837,-0.3926476379294138,-0.6702889676742113,0.600498558125523,0.6271016632708524,-0.24250547663034516,0.4120773494060577,-0.5694068840588346,-0.9585933008338876,-0.7445748123316905,-0.3151803067087464,-0.1789152275074013,-0.5129127426012531,-0.1373962957097379,-0.44673739135979706,-0.24914070750080744,-0.9386821824508584,0,1,Tuesday,0.34874128661985937,0.9475423197658601,0.34210793416155283,1.1862093250767463,0.9505062720586692,0,0,1,0,0
2017-03-15,0.8137376177761645,0.6112329434575993,0.7341418299626298,0.9216441576272691,0.9619772762395624,0.5937095071387326,0.6055121647640312,-0.7222277110848262,1.016081264792828,-0.6822583474258874,0.6201313625021596,2.3067158558922944,-0.18595888118916012,-0.5087490166443983,1.5660245167733873,-0.5567253499565598,0.6811366112470448,-0.2486011102574055,0.5526418472590029,1.4334272433413076,0.8044918940682464,0.4016443928462258,0.6938893431426689,1.1424688661226476,1.1371192876319574,0.3593915214487231,0.618061436198395,0.5948801490854236,-0.013931039123366112,1.010738486468454,0.2454077038464032,1.1182924684494178,0.8933783057216859,0.03124786998062924,0.46412910417964204,1.408885768490768,0.9313489709741516,1.3914263341167985,1.7161330702628397,1.3265538922375586,0.5489021075854986,1.0567498439746288,2.267588077616146,0.44014873526645854,1.3211220925149316,0.07048059488509674,1.0821972477811015,0,1,Wednesday,0.8933414312918281,1.2803406930107897,0.9385406153175189,1.1423445899941118,0.9202732249034405,0,0,0,0,1
