node;instance_name;dimension_0;dimension_1
gen.0.4.0.2.5;🙆🏼;1.9438978454889704;-6.2451589037107595
gen.0.4.0.2.5;😌;1.492172114019746;-6.758788596070428
gen.0.4.0.2.5;💬;1.6644468014865026;-6.6698126058988905
gen.0.4.0.2.5;🙆🏻;1.0388910784680017;-6.922032527115923
gen.0.4.0.2.5;🙋;2.3845290326672104;-7.370252908434468
gen.0.4.0.2.5;💁;2.299361630693515;-7.438255584950728
gen.0.4.0.2.5;🙆;2.243541561485954;-7.548259561140663
gen.0.4.0.2.5;👩‍❤️‍💋‍👩;1.2973410047431004;-7.185758356020026
gen.0.4.1.0;👶;-0.1492605437318651;-15.82536184691925
gen.0.4.1.0;🍼;-0.7810289586309329;-15.838736479716214
gen.0.4.1.0;👶🏻;-0.5165371739224016;-15.829782612671735
gen.0.4.1.0;👶🏽;-0.7320718957251793;-15.695168352861023
gen.0.4.1.0;👶🏿;-0.010279703496842924;-15.726644092254867
gen.0.4.1.0;👶🏾;-0.43853986026932756;-15.985755327043078
gen.0.4.1.1;💃🏽;0.7843843861812251;-12.327964870662585
gen.0.4.1.1;🖖🏽;1.213403122553873;-14.384133194181507
gen.0.4.1.1;💁🏽;1.0067836264778487;-13.387323822032462
gen.0.4.1.1.0;👞;-0.9055172733195573;-13.442920546180888
gen.0.4.1.1.0;👟;-0.8794555528508412;-13.597802301210745
gen.0.4.1.1.0;👠;-1.1663786429470913;-12.944317259095225
gen.0.4.1.1.0;👢;-1.075225485206762;-12.979169530143935
gen.0.4.1.1.0;👗;-1.3630933533939449;-12.276780726609259
gen.0.4.1.1.0;👡;-1.3148091098795816;-13.003474117438309
gen.0.4.1.1.1;👦🏻;2.3639845272075872;-12.797465873850976
gen.0.4.1.2;👅;-3.2766595034003294;-12.136701377475704
gen.0.4.1.2;⬛;-3.669637557870962;-9.94872143288325
gen.0.4.1.2;🥕;-4.572527671058043;-12.693477281036989
gen.0.4.1.2;🌂;-4.0490268284760855;-11.04284377645944
gen.0.4.1.2;🔰;-5.059274422455978;-9.862978492277517
gen.0.4.1.2;🦂;-4.9175683737661355;-13.991019843297552
gen.0.4.1.2;👩🏻;-3.1207666087573886;-10.590346888441783
gen.0.4.1.2;👨‍👨‍👦‍👦;-3.259207283394454;-13.784266856348177
gen.0.4.1.2;👴🏽;-3.0616506244070343;-11.768666712396193
gen.0.4.1.2;👩‍❤️‍👩;-4.189203566281387;-9.246026043202175
gen.0.4.1.2;👨🏽;-3.2046151118099035;-12.34816501785498
gen.0.4.1.2;💧;-5.292803251593309;-12.174345554219915
gen.0.4.1.2;💦;-5.648745025773945;-12.165925648929296
gen.0.4.1.2;🤤;-5.482865921699136;-10.808908102763093
gen.0.4.1.2;🍋;-6.339824306059323;-10.600994093128653
gen.0.4.1.2.0;💆🏻;-6.0855698691918425;-12.741682858056386
gen.0.4.1.2.0;🍆;-6.417493235299236;-12.188583606837044
gen.0.4.1.2.0;🍑;-6.3248784892265055;-12.14250991698123
gen.0.4.1.2.0;🎅🏽;-6.064696169330326;-11.823408583533107
gen.0.4.1.2.0;🌰;-6.33796349514253;-12.528217252789673
gen.0.4.1.3;👨‍👨‍👧‍👦;-3.525430862122791;-15.228715740721283
gen.0.4.1.3;👩‍👩‍👧‍👦;-3.412957102369729;-15.009797338861933
gen.0.4.1.3;👩‍👩‍👧;-3.41023096451092;-15.14054102177733
gen.0.4.1.3;👩‍👩‍👦‍👦;-3.377427767552571;-14.957804678977471
gen.0.4.1.3;👩‍👩‍👧‍👧;-3.4074363895714685;-15.04093690473857
gen.0.4.1.4;🎒;-3.119787258859695;-17.50922175557802
gen.0.4.1.4;👨‍👩‍👧‍👦;-2.7935655890348303;-19.32939738325333
gen.0.4.1.4;👨‍👩‍👦‍👦;-2.9295311552356154;-19.65289178188385
gen.0.4.1.4;🚴🏼;-4.153657367955732;-21.213151678442056
gen.0.4.1.4;👩‍👩‍👦;-2.6353529636229767;-14.563388410024318
gen.0.4.1.4;🏊🏿;-5.638572777148398;-15.115892291726569
gen.0.4.1.4;🆒;-6.99047674611005;-19.718718220601072
gen.0.4.1.4;👔;-7.2503878938964155;-17.593410670252325
gen.0.4.1.4;🤰;-6.787517032154306;-15.466870427574753
gen.0.4.1.4;🤾;-8.329140546330551;-16.586422810302267
gen.0.4.1.4.0;👜;-4.8271534214598795;-17.284499876308544
gen.0.4.1.4.0;🥔;-4.988313412600348;-17.21306380750988
gen.0.4.1.4.0;👛;-4.749529938010673;-17.338431849781895
gen.0.4.1.4.0;👝;-4.773532903584037;-17.521652949676945
gen.0.4.1.5;🦇;1.9285959626798679;-15.637053034601553
gen.0.4.1.5;🚼;-1.246322169735214;-16.22923636011502
gen.0.4.1.5;🏄🏿;1.8925618497996337;-17.3750420832288
gen.0.4.1.5;🚰;1.2148522192614113;-20.859541627233092
gen.0.4.1.5;👵🏼;-0.1165998129523805;-17.889504478413265
gen.0.4.1.5;👃🏾;2.7146367013140216;-19.20983457177367
gen.0.4.1.5.0;👴;-0.41630015616199734;-18.464351481452393
gen.0.4.1.5.0;🚿;-0.45406091158919054;-18.60910016127094
gen.0.4.1.5.0;👵;-0.4333257552447891;-18.384980487134566
gen.0.4.1.5.0;🛁;-0.524750232928679;-19.311856185081403
gen.0.4.2.0;🐐;-4.001233359918284;-3.0937698573038506
gen.0.4.2.0;🐍;-5.738297542198753;-2.4456162267895682
gen.0.4.2.0;🐘;-3.984169864765374;-3.2503128934672425
gen.0.4.2.0;🐫;-4.321428960842121;-2.6216859131722883
gen.0.4.2.0;🐊;-6.067529677302312;-3.134702453157168
gen.0.4.2.0;🐪;-4.454926259818862;-2.656621486134524
gen.0.4.2.0;👘;-5.339973425430232;-3.423796507391789
gen.0.4.2.1;🌸;-3.847477852036015;-6.654536675766995
gen.0.4.2.1;🌺;-3.8709335367778173;-6.66970149084439
gen.0.4.2.1;🌼;-3.848999167634536;-6.718960874034914
gen.0.4.2.2;🐣;-7.775113778600672;-4.607992913288632
gen.0.4.2.2;🐥;-7.887521546449729;-4.621645791018044
gen.0.4.2.2;🐰;-6.7752165502547985;-4.623099160530245
gen.0.4.2.2;🐇;-6.693498047340271;-4.58160293787069
gen.0.4.2.3;🐶;-5.0485477421685125;-5.342977076274281
gen.0.4.2.3;🐢;-5.906278334253295;-3.9847208026006613
gen.0.4.2.3;🐱;-3.9583583008099787;-4.963097644126163
gen.0.4.2.3;🐕;-5.126394197212147;-5.292532342766494
gen.0.4.2.3;🐈;-3.937323336281814;-4.961043480354468
gen.0.4.2.3;🐀;-4.648654418907794;-4.302522195866315
gen.0.4.2.3;🐌;-5.886807269346808;-4.0733197694312375
gen.0.4.2.3;🐩;-5.075846943825487;-5.449379036358047
gen.0.4.2.3;🐁;-4.707111839811775;-4.2637977979113595
gen.0.4.2.3;🐹;-5.259173237481286;-5.227271794680317
gen.0.4.2.3;🔏;-5.996912086454873;-4.991518313280817
gen.0.4.2.3;🐞;-5.269440988608093;-4.8913093740954405
gen.0.4.2.4;👨🏿;-7.856528096651962;-7.917152816210554
gen.0.4.2.4;🐵;-7.731864673559272;-8.3401195832103
gen.0.4.2.4;🇸🇬;-8.242018254489379;-6.660304103577422
gen.0.4.2.4;👧🏼;-5.184018689579464;-7.5745911185582555
gen.0.4.2.4;👧🏽;-5.1784312727611885;-7.598724239617135
gen.0.4.2.4;👧🏿;-5.16428142820912;-7.5731656359628206
gen.0.4.2.4;🇨🇭;-9.069069979156088;-6.879121440134227
gen.0.4.2.4;🐺;-6.075249311679229;-6.166865724379681
gen.0.4.2.4;🇳🇬;-7.765099264911872;-5.487353419418645
gen.0.4.2.4.0;🐏;-6.962817654495812;-8.370066002159664
gen.0.4.2.4.0;🤛;-5.7143657911929;-8.781343907922384
gen.0.4.2.4.0;🤜;-5.701307317058372;-8.762222982518596
gen.0.4.2.4.0;🐑;-7.108495666654924;-8.590473945302662
gen.0.4.2.4.1;🐷;-6.839803088863983;-6.587390009518035
gen.0.4.2.4.1;🐖;-6.78204896680785;-6.7022882636479
gen.0.4.2.4.1;🐽;-6.816118258238672;-6.691047952565331
gen.0.4.2.4.1;🐗;-6.708683252160854;-6.565489224217233
gen.0.4.2.4.1;🕑;-7.13202827010512;-6.71373954099354
gen.0.5;✏️;8.390876340925283;10.159632640076326
gen.0.5;🌋;5.583208597185843;5.534180430111938
gen.0.5;🔹;6.162790043598587;9.436414197578058
gen.0.5;🏷;10.52601734444113;10.04168087346422
gen.0.5.0.0;🌪;5.238015537943635;2.8577868517124974
gen.0.5.0.0;🌩;4.975017278896188;2.769744011065421
gen.0.5.0.0;🌦;4.844546893999174;1.9864980157261745
gen.0.5.0.0;☂;5.297555686086687;1.7839515928208467
gen.0.5.0.0.0;☔;5.154105458265855;1.9640765938359652
gen.0.5.0.0.0;🌧;5.123527676999895;1.936842678350853
gen.0.5.0.0.0;⛈;5.171217627389318;2.107058715392179
gen.0.5.0.1.0;💉;0.9328425076493415;3.6710999469728094
gen.0.5.0.1.0;💈;0.697012389974529;4.09380851739686
gen.0.5.0.1.0;💊;1.0070305119500278;3.549732476173009
gen.0.5.0.1.0;🔬;1.1180416737329633;3.394261338621989
gen.0.5.0.1.0;✂️;1.2946777910390883;3.2429375429315135
gen.0.5.0.1.0;⛑;0.6113696518090286;3.653895551770459
gen.0.5.0.1.1;🏹;3.3249757924234964;3.809270582196501
gen.0.5.0.1.2;🔑;-0.7414293301166234;3.7546002534546576
gen.0.5.0.1.2;🗝;-0.8224329012429457;3.7233261821271837
gen.0.5.0.1.2;👵🏾;-0.8102561770201673;3.7343008580704464
gen.0.5.0.1.3;🔨;3.00937984536414;3.255117049254126
gen.0.5.0.1.3;🔩;3.1183049781334953;3.0177496338526764
gen.0.5.0.1.3;🔧;3.159001485207356;2.916798231904778
gen.0.5.0.1.3;🛠;3.0564301425836864;3.2982229810200687
gen.0.5.0.1.3;⚙;2.3618859492896025;3.1240929676370666
gen.0.5.0.1.3;⛏;2.669975156471695;3.3555395840407263
gen.0.5.0.1.3;⚒;2.720112215185703;3.410842901451084
gen.0.5.0.1.4;🛀🏿;1.596174546803067;3.9029821762657235
gen.0.5.0.2;🏨;13.255271026653265;3.311893039354892
gen.0.5.0.2;⛽;16.55909622004392;4.796899592376755
gen.0.5.0.2.0;🅱️;16.838185131206085;2.7693544253454645
gen.0.5.0.2.0;🅰️;16.852315507038018;2.7960731184324166
gen.0.5.0.2.1;🏤;14.854691946496038;4.183143004170571
gen.0.5.0.2.1;🏣;14.98183654348037;4.340787681682417
gen.0.5.0.2.1.0;🏡;14.401440033923055;3.781666829851056
gen.0.5.0.2.1.0;🏠;14.517934722045766;3.825367416420293
gen.0.5.0.2.1.0;🏘;14.449922644835551;3.801753939731194
gen.0.5.0.2.1.1;🏚;14.44676751273046;3.2247398505207316
gen.0.5.0.3.0;🗡;3.520269786185005;2.3994808882521426
gen.0.5.0.3.0;🌫;5.999122457388136;2.426927604197316
gen.0.5.0.3.0;💾;1.5002782043119958;2.5024901611555
gen.0.5.0.3.1;📦;9.90077071369573;2.7640949540079505
gen.0.5.0.3.1;🔚;12.205316451219076;3.9276863369334003
gen.0.5.0.3.1;🖼;12.166170363103364;2.886501339880435
gen.0.5.0.3.1;🀄;11.048654960639958;4.026643740395682
gen.0.5.0.3.1;🇯🇴;10.192362609029793;3.651601212584666
gen.0.5.0.3.1;👳🏿;11.124160404894168;3.1334814198252574
gen.0.5.0.3.1;🚨;10.108108737773897;1.6762543298671748
gen.0.5.0.3.1;🚧;10.31763285524852;1.7010984465372103
gen.0.5.0.3.1;👲🏻;9.975389457926507;2.0064906527273494
gen.0.5.0.3.1.0;🚢;8.637301726602406;3.8811896378695243
gen.0.5.0.3.1.0;🛳;8.468927622323537;3.791283485510667
gen.0.5.0.3.1.0;⚓;8.342233672204648;3.5273777173905314
gen.0.5.0.3.1.0;🚣;8.388212359244335;2.93665485416832
gen.0.5.0.3.1.0;⛴;8.537864505416236;3.902974353823971
gen.0.5.0.3.1.0;🚣🏼;8.539855320717363;3.1237630319780245
gen.0.5.0.3.1.0;🏊🏽;8.263298267612939;3.482651123531832
gen.0.5.0.3.1.0;🏊;8.548403825100495;2.54286905405691
gen.0.5.0.3.1.1;🚚;7.608834296238399;2.020486855809772
gen.0.5.0.3.1.1;🚛;7.5795685405436055;2.0323827952605056
gen.0.5.0.3.2;💨;6.152456467271721;2.9576541119510225
gen.0.5.0.3.2;🌬;5.522589527569949;3.044063066921352
gen.0.5.0.3.2;🚶🏼;6.539691828442289;3.0004022612733987
gen.0.5.0.3.2;🌁;5.875303781962145;2.9288109606061217
gen.0.5.0.3.3.0;🗽;5.0374730589860715;5.111833692435743
gen.0.5.0.3.3.0;🗻;5.765789679096326;5.217485804678451
gen.0.5.0.3.3.0;⛲;5.727654030721877;5.237394022455355
gen.0.5.0.3.3.1;🎢;6.516038039219657;4.604467088327619
gen.0.5.0.3.3.1;🎭;6.595064743382289;4.418234894454964
gen.0.5.0.3.3.1;🎪;6.566515903843314;4.127581509081169
gen.0.5.0.3.3.1;🎡;6.703493022376707;4.556968505722578
gen.0.5.0.3.3.1;🎠;6.638797202076959;4.5198875306039685
gen.0.5.0.3.3.2;🔥;4.886629359769414;4.105540769080471
gen.0.5.0.3.3.2;💥;4.367823243775402;4.270060294174239
gen.0.5.0.3.3.2;💣;4.058008504477858;4.325464748514016
gen.0.5.0.3.3.2;⚡;4.82147281252472;3.766162154439222
gen.0.5.0.3.3.2;🤺;4.199599487294012;3.976007064663135
gen.0.5.0.3.3.2;💢;4.372047132057752;4.384006813605176
gen.0.5.0.3.3.2;⚗;4.899712646280494;3.6389899964548436
gen.0.5.0.3.4;🛥;8.979917514611305;4.722117628434016
gen.0.5.0.3.4;⛺;12.5233098790856;4.850257237669042
gen.0.5.0.3.4;🚒;10.50397962477919;4.9300487658178795
gen.0.5.0.3.4;🚤;8.687801226403543;4.989150308271379
gen.0.5.0.3.4;⛩;11.164477423219665;5.101756972288253
gen.0.5.0.3.4;👩🏽;9.36022031691679;4.681729950010481
gen.0.5.0.3.4;🚠;7.831202863602083;4.6662262533801036
gen.0.5.0.3.4;👩🏾;9.532439988713946;4.662461619100001
gen.0.5.1;👷🏻;13.972649608256898;10.975240929748685
gen.0.5.1;🚃;14.924821431701057;9.83971632494997
gen.0.5.1;🚋;15.083384299669998;9.791540043388936
gen.0.5.1;🚞;14.277793903991821;9.09617912458697
gen.0.5.1;🎫;12.578315555843496;10.009693269730215
gen.0.5.1;🛤;13.09447063160871;10.36481235653594
gen.0.5.1;🚂;13.986776317518743;8.950908372716256
gen.0.5.1;🚉;13.409236916432132;9.087898159742878
gen.0.5.1;🚝;12.9358681012722;9.161267398754426
gen.0.5.1.0;🚄;13.797098699303774;9.591327814146943
gen.0.5.1.0;🚅;13.830831339422923;9.440074586459291
gen.0.5.1.0;🚊;13.748497309482755;9.21662674122908
gen.0.5.1.0;🚆;13.740839024312317;9.584986992166161
gen.0.5.1.0;🚈;13.760849754912769;9.834207666585517
gen.0.5.2;▪️;17.55323484535132;6.4163052007839
gen.0.5.2.0;◼️;17.698464936823243;7.971919778737613
gen.0.5.2.1;◽;18.212937578557845;6.8404746783574835
gen.0.5.2.1;▫️;18.12928153489069;6.621222035900417
gen.0.5.2.1;◻️;18.12510222205374;6.688211769247352
gen.0.5.3;🌞;3.3768800226437166;8.809996690844187
gen.0.5.3;🏔;5.035334784421034;8.932051187985463
gen.0.5.3;📂;1.538390456369025;8.388422470932278
gen.0.5.3;💡;1.410059094910435;8.678866755360227
gen.0.5.3;💺;-1.5785340286296545;8.648616282193759
gen.0.5.3;📝;0.221624199793331;8.934912200455546
gen.0.5.3;🌐;-1.5910562971105022;8.664521712546895
gen.0.5.3;🗜;-0.6304699835409673;8.068944452198327
gen.0.5.3;🔌;1.6709311103483886;9.118453746834447
gen.0.5.3;📋;0.35950657667273844;9.008674345182532
gen.0.5.3;🖌;0.23650668978325737;8.554167188679314
gen.0.5.3;💽;-0.16646858550889815;8.830214884503576
gen.0.5.3.0;🌅;3.2266081867300573;8.302647004735977
gen.0.5.3.0;⛅;3.642784922884696;8.253053893935455
gen.0.5.3.0;🌤;3.447274607354031;8.477754576274677
gen.0.5.3.0;🌥;3.824641800587454;8.529637106049426
gen.0.5.3.0;🌇;3.0569463780490445;8.365082918700926
gen.0.5.4;🗼;6.540134288621848;5.923421785670819
gen.0.5.4;🛰;7.079178850994866;6.5254505028648415
gen.0.5.4;✍;5.016028865859261;6.049074817691637
gen.0.5.4;🛴;9.961586842153455;7.1840486841240265
gen.0.5.4;🚇;13.829800973116896;7.79960192161652
gen.0.5.4;🚡;9.01619025267581;6.615185380930726
gen.0.5.4;🛣;9.988947009329667;6.008446377506286
gen.0.5.4;🕉;15.809180359219;7.729570431905655
gen.0.5.4;🏫;13.348013896913876;6.000675661483975
gen.0.5.4;✒️;14.741502505927379;6.405366171893463
gen.0.5.4;☀️;3.4839051758976565;7.838976514242498
gen.0.5.4;🎆;1.3042585888877396;7.472810322199525
gen.0.5.4;🎇;1.2803150763171625;7.479828400325844
gen.0.5.4;🏞;2.7391465459824693;7.677976481437157
gen.0.5.4;🏎;10.090957657444305;7.379693051965799
gen.0.5.4;🚌;11.81885669277276;8.060984846879023
gen.0.5.4;🏍;10.123776901209085;7.564924884944585
gen.0.5.4;🚦;9.644645538769526;7.593040424514393
gen.0.5.4;🚜;9.873374699285646;8.681986487134948
gen.0.5.4;🚥;8.699443317715032;8.34158605971717
gen.0.5.4;🇸🇾;7.90648357106116;7.064677100932959
gen.0.5.4;🚎;11.870393750122453;8.00872708231393
gen.0.5.4;🚍;10.999335132099917;7.778710343909567
gen.0.5.4.0;✈️;8.15590869579876;6.31615917987369
gen.0.5.4.0;🛫;7.9819286703443195;6.23363305224854
gen.0.5.4.0;🛩;8.280033279330565;6.134143482374398
gen.0.5.4.0;🛬;8.130624766774643;6.1200979298894485
gen.0.5.4.0;🚁;8.419593259789258;6.166573518246754
gen.0.5.4.0;🗾;7.730661761569893;6.206453593643685
gen.0.5.4.1;🚀;5.791399824654278;6.449573883934653
gen.0.5.4.1;🌌;6.378622843253779;6.537955194234502
gen.0.5.4.1;☄;5.492614838362178;6.425790689800539
gen.0.5.4.1;☁️;4.7904170611085455;7.455616883578485
gen.0.5.4.1;🌠;5.694823484220773;7.8297640133963595
gen.0.5.4.1;♋;5.972182943775311;8.069657612531596
gen.0.5.4.1;📁;4.516301045522953;7.524325961164833
gen.0.5.4.1;♉;6.921584517295524;8.548116898839925
gen.0.5.4.1;☪;4.9076768868637926;8.30703111791224
gen.0.5.4.1;🌚;6.3632929240705485;7.130408437281415
gen.0.5.4.1;🌑;6.713287493644661;7.876357783675847
gen.0.5.4.1;🔭;5.756443060382675;6.913607491183454
gen.0.5.4.1;🌓;7.066360111343139;7.621055091972611
gen.0.5.4.1;🌘;7.131584061662367;7.741435446421242
gen.0.5.4.1;🌗;7.203282692091381;7.831421238540435
gen.0.5.4.1;🎑;6.119000770026786;6.851646075614356
gen.0.5.4.1.0;✨;4.646452488789055;7.187361455578999
gen.0.5.4.1.0;⭐;4.678916239119005;7.1271398004167255
gen.0.5.4.1.0;💫;4.68250388863376;7.099059421464475
gen.0.5.4.1.0;🌟;4.707076967665431;7.131800428225532
gen.0.5.4.1.1;🌙;6.366646606855189;7.315690335410025
gen.0.5.4.1.1;🌝;6.39077923444539;7.339524807763195
gen.0.5.4.1.1;🌕;6.593190892066125;7.368229887628108
gen.0.5.4.1.1;🌛;6.364782276645868;7.536839415020703
gen.0.5.4.1.1;🌔;6.6208016237018485;7.505814913969005
gen.0.5.4.1.1;🌜;6.371713214760942;7.654510914939839
gen.0.5.4.1.1;🌒;6.731155529226452;7.5055898375658785
gen.0.5.4.1.1;🌖;6.754217413621953;7.504765321575043
gen.0.5.4.2;🚗;11.579018516383485;6.677234052141164
gen.0.5.4.2;🚘;11.000376777914955;6.991743071002595
gen.0.5.4.2;🚙;11.35364383168838;6.909260081432847
gen.0.5.4.2;🚕;11.706431498914315;6.872393324146318
gen.0.5.4.2;🚲;10.595085364407447;6.882031343145325
gen.0.5.4.2;🛵;10.48584933401651;7.187885514248709
gen.0.5.4.2;🚴;11.203991296095554;6.299997862934506
gen.0.5.4.2;🚖;11.273639968968636;6.858016429689876
gen.0.5.4.2;🚐;11.802994692991357;6.694072885367976
gen.0.5.5.0;🌎;-2.031822820889221;7.029770547663439
gen.0.5.5.0;🌍;-2.020981488170498;7.050673923814353
gen.0.5.5.0;🌏;-1.9961931890107771;7.060035628498796
gen.0.5.5.0;🗺;-1.9722793931804807;7.015413620394476
gen.0.5.5.1;🎲;-0.6303484201548409;6.205311327889814
gen.0.5.5.1;🎰;-0.30266198541690276;6.3620524204224225
gen.0.5.5.1;🃏;-0.7900514404743951;6.203271295906142
gen.0.5.5.1;👨‍👨‍👧‍👧;-0.0943047768335711;6.030173552245408
gen.0.5.5.1;🎴;-0.451973433411664;6.6221396501487755
gen.0.5.5.2;🏦;2.4945034993265924;6.253047420369315
gen.0.5.5.2;🏪;2.547851928814553;6.207424242831679
gen.0.5.5.2;🚹;3.4571004183969207;6.325288240258711
gen.0.5.5.2;🏩;2.318374948758219;5.951365248626217
gen.0.5.5.2;🚏;2.6266458518581746;5.824331504109743
gen.0.5.5.2;🏰;2.7812970420549403;6.500170742446826
gen.0.5.5.2;🏢;2.491613004623849;6.986080348282875
gen.0.5.5.2;🕍;3.101401965562856;6.741439266268978
gen.0.5.5.3;🏯;-0.1246956166320358;7.030159705172142
gen.0.5.5.3;#️⃣;1.9942712173105506;7.044354041467734
gen.0.5.5.3;🔢;0.2562223254807909;7.041923223509824
gen.0.5.5.4;🏇🏼;-0.5614429730384538;4.975822879322367
gen.0.5.5.4;🏊🏻;-1.9609711462362491;5.425424529818579
gen.0.5.5.4;🏁;-1.093617360085046;4.848407930871437
gen.0.5.5.4;🏭;-1.4545066896523964;4.842085247532064
gen.0.5.5.4;🎯;-0.07756059517861734;5.502468638753998
gen.0.5.5.4;🖨;0.939020725612338;5.511776952762961
gen.0.5.5.4;💸;1.7834695572684547;5.579044420016553
gen.0.5.5.4;⛓;2.0698945159494504;5.078979398837862
gen.0.5.5.4;🌉;2.900781308892082;5.198466927054724
gen.0.5.5.4;🏇🏾;0.619007141858582;4.952765762311064
gen.0.5.5.4;👱🏼;1.8413451571655532;4.9491284837898775
gen.0.5.5.5;📣;4.057744518629439;5.93977220972403
gen.0.5.5.5;🔊;4.064535842651077;5.845772641822469
gen.0.5.5.5;📯;4.059256438861344;5.846981192335054
gen.0.5.5.5;🔇;3.928785466099468;5.60578170966498
gen.0.5.5.5;🔕;3.8217564244411277;5.391190805226464
gen.0.5.5.6;💵;1.3718773754550375;5.632240970581219
gen.0.5.5.6;💴;1.1603642915584187;5.621626873174722
gen.0.5.5.6;💳;1.32041791827168;5.601533192988768
gen.0.5.5.6;💷;1.215301394936873;5.780585524329951
gen.0.5.5.6;💰;1.4123889466262216;5.491392774766317
gen.0.5.5.6.0;💎;1.1444951572847595;6.1928525406999215
gen.0.5.5.6.0;💶;1.1332580642132721;6.092816181023468
gen.0.6;🐃;-0.19809363282393153;0.04679954049555131
gen.0.6;🐮;-0.34026071071813646;0.11330629601050295
gen.0.6;🐴;-0.8427413789283513;1.1746719577384972
gen.0.6;🐄;-0.3090664539822863;0.25373992354975305
gen.0.6;🏓;-1.885050431947236;1.0250819735363494
gen.0.6;🤑;0.542510317146;-2.3715668314522316
gen.0.6;🤓;1.6826692657779465;-3.0435092020443215
gen.0.6;🕵;1.714129992203017;-2.8462609551710902
gen.0.6;☝️;-0.20018012398326596;-1.0617170098404907
gen.0.6;🦁;-1.4687748163406953;-0.5855772149518915
gen.0.6;🏒;-2.5913562143117876;-0.6359690062362953
gen.0.6;🏋;-0.9817217758702057;-0.6986976128158975
gen.0.6;🕊;-2.606145805874122;0.3114904394514195
gen.0.6;🦉;-1.2635766457504547;0.14347084952376832
gen.0.6;⛸;-2.7889497345949197;-0.3705203070125343
gen.0.6;🇺🇬;-1.5133517313598714;-1.0071596130556715
gen.0.6;⛳;-4.474475098208939;-1.2842107203528075
gen.0.6;🇩🇰;-5.110895688881488;-0.9011363584677412
gen.0.6;🏴;-4.595004447497853;-1.1494796216902154
gen.0.6.0;🐅;-4.055083035047076;0.12780960800387448
gen.0.6.0;🕒;-4.058732661331886;0.16273622985107405
gen.0.6.0;🕘;-4.065281660736988;0.12861886088488547
gen.0.6.0;🐆;-4.088971815851245;0.11840518379767427
gen.0.6.1;🤝;-2.8199840751198115;1.523640542655238
gen.0.6.1;🐎;-0.7224534872074215;1.416847989767565
gen.0.6.1;🏇;-0.4317280613275973;1.828876221463042
gen.0.6.1;🏇🏻;-0.7360409098124592;1.476097861492865
gen.0.6.1;🚵;0.041911347940282485;2.1624164584202084
gen.0.6.1;🎓;-1.3195110159473133;2.8747703187285234
gen.0.6.1;♓;-0.06517451293736924;2.90517879256034
gen.0.6.1;🥂;-3.4631078566339415;1.565608583008837
gen.0.6.1;🏊🏾;-2.9879538961841092;1.4462950380700286
gen.0.6.1.0;🏆;-2.399482770300955;2.3020191266663668
gen.0.6.1.0;🏅;-2.3758427381596063;2.2236911709603793
gen.0.6.1.0;🎖;-2.4523291462676737;2.267315497507016
gen.0.6.1.0;🎗;-2.4235790490005877;2.695730658411625
gen.0.6.1.0;🏵;-2.3948985339906423;2.312176546512797
gen.0.6.2;🎳;3.035619175425679;1.5536663809396305
gen.0.6.2;🕌;3.905189646977044;1.336085013469567
gen.0.6.2;🔔;0.9498094262513189;1.5698019704661927
gen.0.6.2;🛎;0.9450356567349398;1.5618116974194882
gen.0.6.2;💯;1.8198485900088681;1.865997716607843
gen.0.6.2;👨🏼;1.8713696597935405;1.5708031433165688
gen.0.6.2.0;👀;2.904628034882907;0.16970771560362194
gen.0.6.2.0;🔮;2.776080030760577;1.1335640633485342
gen.0.6.2.0;👁;2.654511656981101;-0.1606437294648536
gen.0.6.2.0;🎱;2.880782472241615;1.3958341947972648
gen.0.6.2.0;🦀;2.815751283914547;0.5727711962460381
gen.0.6.2.0;👃;2.6211374520860837;-0.4611077578902645
gen.0.6.2.0;🙇🏻;2.617449035490209;0.09544836800434449
gen.0.6.2.0;👤;2.6850094610663677;-0.5461113525009971
gen.0.6.2.1;🐂;0.959999859383611;0.06461369121345237
gen.0.6.2.1;⚔;1.1281295890716911;0.19075820147473632
gen.0.6.2.1;📐;1.0893609179407269;0.16202105097363523
gen.0.6.2.1;🐻;1.1031875152965636;-0.05577329926299528
gen.0.6.2.1;🆚;1.3505585141290524;-0.1495305842760038
gen.0.6.3;💂;0.3619418171285563;-1.9204229496326395
gen.0.6.3;💼;1.4839059278953606;-1.6641227639316574
gen.0.6.3;👈;-0.006653905340330919;-1.5277402107651552
gen.0.6.3.0;👆;-0.03498472541123719;-1.2871780867843485
gen.0.6.3.0;🍄;0.06168989380201045;-1.3579011181089502
gen.0.6.3.0;👇;0.6000583289027971;-1.4100197569167277
gen.0.6.3.0;💪;-1.0868360865761448;-1.3316766699852174
gen.0.6.3.0;🤳;-0.6752378968193153;-1.411734791792137
gen.0.6.3.1;👑;-3.26068250292779;-1.48544768667794
gen.0.6.3.1;🤴;-2.5919600056052507;-1.4331667743381264
gen.0.6.3.1;🇵🇱;-2.2666170954081735;-1.398362980632527
gen.0.6.3.2;👌;-0.8044753161608166;-1.805190262622759
gen.0.6.3.2;👏;-1.0525221377467657;-1.726821852637475
gen.0.6.3.2;🙌;-0.9772312166267573;-1.6179678110701268
gen.0.6.3.2;👐;-1.1157406820217277;-1.5940525363042966
gen.0.6.4;🐸;-6.938648651887143;-2.632949240880664
gen.0.6.4;🐉;-6.05784308535315;-2.1443973584250426
